feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P30049|ATPD_HUMAN	psvid_90404_sp|P30049|ATPD_HUMAN	0.30649969714999736	-0.3535356484711616	0.9665350427711563	0.28256861836088126	1.0846912120954373	0.311897456630454	1.0	0.41829555987448835	6.170398993856344
sp|P14854|CX6B1_HUMAN	psvid_98045_sp|P14854|CX6B1_HUMAN	0.25444993651465087	-0.2942273404233735	0.8031272134526752	0.23489496600289042	1.0832498492603704	0.3124965172244986	1.0	0.31848692379346893	4.716992909607846
sp|P56937|DHB7_HUMAN	psvid_60766_sp|P56937|DHB7_HUMAN	-0.1772378044991525	-0.5595078710935656	0.2050322620952606	0.16365415166766584	-1.0830021890252508	0.31259954233491255	1.0	0.12960318901037904	3.9331587421951015
sp|Q86X29|LSR_HUMAN	psvid_45990_sp|Q86X29|LSR_HUMAN	-0.589035952556319	-1.8611694618054742	0.683097556692836	0.5446147853503523	-1.081564379816443	0.31319819708640706	1.0	0.9061536496327649	2.6017226489021295
sp|P0DOY2|IGLC2_HUMAN	psvid_30853_sp|P0DOY2|IGLC2_HUMAN	-0.4767226489021297	-1.506720685476061	0.5532753876718017	0.4409538429115699	-1.08111689367391	0.31338470140023766	1.0	0.7187277753344571	2.7012985848050795
sp|P0DOY3|IGLC3_HUMAN	psvid_166891_sp|P0DOY3|IGLC3_HUMAN	-0.4767226489021297	-1.506720685476061	0.5532753876718017	0.4409538429115699	-1.08111689367391	0.31338470140023766	1.0	0.7187277753344571	2.7012985848050795
sp|Q92520|FAM3C_HUMAN	psvid_84954_sp|Q92520|FAM3C_HUMAN	-0.2732773510978701	-0.8640839133084847	0.31752921111274446	0.2529309909081991	-1.0804423377167556	0.3136660116257503	1.0	0.35729721764237354	3.020700479470967
sp|Q9UBM7|DHCR7_HUMAN	psvid_59466_sp|Q9UBM7|DHCR7_HUMAN	-0.2469817919248558	-0.7824122968576458	0.2884487130079342	0.22922387264691563	-1.077469763829065	0.3149080613690592	1.0	0.30592152081891383	4.153793325064749
sp|P49638|TTPA_HUMAN	psvid_48776_sp|P49638|TTPA_HUMAN	0.4767226489021297	-0.5605281143881469	1.5139734121924062	0.4440588174878299	1.0735574435816602	0.31654873152282653	1.0	0.7244038849374173	1.7150839733531942
sp|Q66PJ3|AR6P4_HUMAN	psvid_882652_sp|Q66PJ3|AR6P4_HUMAN	-0.5804820237218404	-1.8455066329952674	0.6845425855515865	0.5415713846332033	-1.0718476643942156	0.3172678735879845	1.0	0.9006999698691186	0.7902410118609202
