feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|Q9UBV2|SE1L1_HUMAN	psvid_78488_sp|Q9UBV2|SE1L1_HUMAN	-0.2361699984565626	-0.9225204755824079	0.4501804786692827	0.3037773294160395	-0.7774444489013036	0.456688550816425	1.0	0.40651977053532157	5.17949174377389
sp|Q15155|NOMO1_HUMAN	psvid_34734_sp|Q15155|NOMO1_HUMAN	-0.21058509130002334	-0.8231603330628439	0.4019901504627972	0.2711245598434612	-0.7767097581333413	0.4571008051049417	1.0	0.32937105385812315	5.707225664441373
sp|Q5SWX8|ODR4_HUMAN	psvid_34034_sp|Q5SWX8|ODR4_HUMAN	-0.24351771363162156	-0.9526669120190157	0.46563148475577254	0.3138679972158728	-0.7758602845518349	0.45757777240630126	1.0	0.42907724745833864	4.12381129432376
sp|Q6UWP7|LCLT1_HUMAN	psvid_38708_sp|Q6UWP7|LCLT1_HUMAN	-0.2312031259014452	-0.9049666574661503	0.44256040566325994	0.2982063728340903	-0.7753124914941945	0.4578855240402975	1.0	0.3938475271165308	2.8174402934651237
sp|Q92901|RL3L_HUMAN	psvid_50397_sp|Q92901|RL3L_HUMAN	-0.3786432932074395	-1.4821122078322122	0.7248256214173332	0.4883931040334473	-0.7752838647400483	0.4579016103717752	1.0	0.7794595136824141	2.0798822526589875
sp|PRDX1_HUMAN|,sp|Q06830|PRDX1_HUMAN	psvid_37411_sp|PRDX1_HUMAN|	-0.1673650807963043	-0.6554050107414525	0.3206748491488439	0.2160054833617386	-0.7748186675243909	0.45816307236302245	1.0	0.16517175918647448	5.034538748274523
sp|Q96CW1|AP2M1_HUMAN	psvid_41854_sp|Q96CW1|AP2M1_HUMAN	-0.17962929867165256	-0.703597347214247	0.34433874987094193	0.2319071957990621	-0.7745740620627134	0.4583005911314466	1.0	0.2209585853305166	4.509244559746078
sp|Q9BQA9|CYBC1_HUMAN	psvid_85946_sp|Q9BQA9|CYBC1_HUMAN	-0.5	-1.9632873283817174	0.9632873283817174	0.6476480043338353	-0.7720243043353393	0.45973569663872954	1.0	1.0745781490235882	1.896240625180289
sp|O95210|STBD1_HUMAN	psvid_76062_sp|O95210|STBD1_HUMAN	-0.20545245980249138	-0.8073397252459277	0.3964348056409449	0.26639408319724317	-0.7712350715025849	0.46018050559499296	1.0	0.31748272947786693	5.450843321529172
sp|Q9Y277|VDAC3_HUMAN	psvid_42268_sp|Q9Y277|VDAC3_HUMAN	-0.2140104668085805	-0.8416965797848003	0.4136756461676393	0.27781260080116343	-0.7703411083277409	0.46068468105217975	1.0	0.3458157533835586	4.406462982907339
