feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|Q9NVH1|DJC11_HUMAN	psvid_42928_sp|Q9NVH1|DJC11_HUMAN	-0.32934485743614283	-1.2398773035639843	0.5811875886916986	0.384551818964383	-0.8564381734640725	0.42028368309237835	1.0	0.6089555719310387	-14.160500930349176
sp|Q07065|CKAP4_HUMAN	psvid_26991_sp|Q07065|CKAP4_HUMAN	-0.12934614794908317	-0.4879171204320413	0.22922482453387494	0.15143789799313667	-0.8541200694356261	0.4214825267618774	1.0	0.1525077857675448	-10.661020558972869
sp|Q8WWC4|MAIP1_HUMAN	psvid_90971_sp|Q8WWC4|MAIP1_HUMAN	-0.4192334674698386	-1.5826448704992118	0.7441779355595346	0.4913520359888803	-0.8532242399812223	0.42194647790951967	1.0	0.7943858600238056	-14.320932403234107
sp|Q8N5K1|CISD2_HUMAN	psvid_86080_sp|Q8N5K1|CISD2_HUMAN	-0.15490623048241092	-0.585142016222153	0.2753295552573311	0.18170462205205037	-0.8525167314568206	0.4223131570320261	1.0	0.2265109447368312	-10.217898244129195
sp|O95470|SGPL1_HUMAN	psvid_33275_sp|O95470|SGPL1_HUMAN	-0.17367083573165587	-0.6563208858575262	0.30897921439421455	0.20384112119063877	-0.8519911719345055	0.4225856860888887	1.0	0.2739494089237663	-12.070421413292589
sp|Q9NPD5|SO1B3_HUMAN	psvid_35240_sp|Q9NPD5|SO1B3_HUMAN	-0.6603143964888258	-2.4992392193114714	1.1786104263338197	0.7766465528631107	-0.8502122285286327	0.4235090958647801	1.0	1.279589500021761	-13.939298399900371
sp|Q9UNF0|PACN2_HUMAN	psvid_48989_sp|Q9UNF0|PACN2_HUMAN	0.22348236192499904	-0.3990981100516088	0.8460628339016069	0.2629389583736966	0.8499400899252797	0.42365048465395816	1.0	0.38959506216000583	-13.905517320114727
sp|Q15738|NSDHL_HUMAN	psvid_89344_sp|Q15738|NSDHL_HUMAN	-0.1492162449671386	-0.5657742804644128	0.26734179053013557	0.17592799788291774	-0.8481665611089592	0.42457274627133956	1.0	0.2134488231961911	-10.809286752407708
sp|P61088|UBE2N_HUMAN	psvid_86334_sp|P61088|UBE2N_HUMAN	0.25093144910732557	-0.4496605737579773	0.9515234719726284	0.2958861464964888	0.84806758301644	0.4246242587676584	1.0	0.4505560904339722	-12.926852905437965
sp|Q9Y512|SAM50_HUMAN	psvid_63908_sp|Q9Y512|SAM50_HUMAN	0.2404581302059663	-0.432107951489358	0.9130242119012906	0.2840497460464703	0.8465352761365522	0.42542230961039235	1.0	0.4288426189983117	-13.380816967329228
sp|P84098|RL19_HUMAN	psvid_46147_sp|P84098|RL19_HUMAN	0.18969853504038037	-0.34132354195346615	0.7207206120342269	0.22427043263163104	0.8458472782810574	0.42578097973349494	1.0	0.3152417853651614	-11.123820135914002
sp|Q9BQA9|CYBC1_HUMAN	psvid_85946_sp|Q9BQA9|CYBC1_HUMAN	-0.4231198476060256	-1.6097902199032996	0.7635505246912484	0.5011751663751116	-0.8442554140628261	0.4266116876058774	1.0	0.8112767864544749	-13.18220847344243
sp|P24844|MYL9_HUMAN	psvid_32754_sp|P24844|MYL9_HUMAN	0.5427055767060676	-0.9811278495732276	2.0665390029853627	0.6435717017734432	0.8432713483370597	0.4271257980374934	1.0	1.0543314131062844	-12.604851823920864
sp|Q8IVS2|FABD_HUMAN	psvid_60644_sp|Q8IVS2|FABD_HUMAN	0.33407483967284257	-0.6075514594998578	1.2757011388455428	0.39768391304610545	0.8400511781177119	0.42881122354562906	1.0	0.6319825505004696	-15.765073062146893
sp|Q8NHM4|TRY6_HUMAN	psvid_33404_sp|Q8NHM4|TRY6_HUMAN	0.5594885171646875	-1.0179864652690922	2.136963499598467	0.6662265320093236	0.8397872049275541	0.42894959643893565	1.0	1.0927752773466846	-14.24099900619677
sp|Q9BRL6|SRSF8_HUMAN	psvid_31477_sp|Q9BRL6|SRSF8_HUMAN	0.374063108720033	-0.6837765175873678	1.4319027350274338	0.44676513637603976	0.8372701409833961	0.4302706237916155	1.0	0.7174226782148231	-14.775673817496003
sp|Q9UNX3|RL26L_HUMAN	psvid_34240_sp|Q9UNX3|RL26L_HUMAN	-0.19062809486712906	-0.7308107453478391	0.34955455561358095	0.22813928454581717	-0.8355776833728312	0.4311605023729469	1.0	0.3228719061992634	-10.722752718074245
sp|O96008|TOM40_HUMAN	psvid_94523_sp|O96008|TOM40_HUMAN	0.29979092506509586	-0.550295205706789	1.1498770558369809	0.35902308506952935	0.8350185197897165	0.43145479312119644	1.0	0.5639348981858088	-13.094013775026557
sp|P38646|HSPA9_HUMAN	psvid_31483_sp|P38646|HSPA9_HUMAN	-0.11929633403594497	-0.45769439258125477	0.21910172450936483	0.14291812389664563	-0.8347180244418597	0.4316130044346161	1.0	0.1276027601945989	-11.35027914137214
sp|Q08380|LG3BP_HUMAN	psvid_35482_sp|Q08380|LG3BP_HUMAN	0.13834549043072997	-0.2541551762516898	0.5308461571131498	0.1657676735841059	0.8345746033561683	0.43168853042764055	1.0	0.189480736577131	-14.403663585854243
sp|P00740|FA9_HUMAN	psvid_55753_sp|P00740|FA9_HUMAN	-0.24096970168264287	-0.9246724407686203	0.4427330374033346	0.2887531719100639	-0.8345179382399864	0.4317183730457822	1.0	0.4374932675322559	-12.274305565003635
sp|Q9BUF5|TBB6_HUMAN	psvid_40978_sp|Q9BUF5|TBB6_HUMAN	-0.12838519000129	-0.49353730449931316	0.23676692449673314	0.15421735977236123	-0.8324950588623625	0.4327846811821886	1.0	0.16006831599412744	-10.198658578973394
sp|Q9UFG5|CS025_HUMAN	psvid_78413_sp|Q9UFG5|CS025_HUMAN	0.3300104504776229	-0.6093103879618349	1.2693312889170807	0.3967102309743796	0.83186775815453	0.4331157261606056	1.0	0.6302779615894454	-13.538868509541532
sp|Q02985|FHR3_HUMAN	psvid_55751_sp|Q02985|FHR3_HUMAN	0.3235248637226693	-0.5976643008189507	1.2447140282642892	0.3890525486941552	0.8315711201701985	0.4332723333242386	1.0	0.6168567764386743	-13.42776098151697
sp|P08134|RHOC_HUMAN	psvid_84346_sp|P08134|RHOC_HUMAN	-0.10621743250987903	-0.40901906900793583	0.19658420398817777	0.12788442695909236	-0.8305736283578598	0.4337992443330239	1.0	0.07041004531990412	-11.202186685486069
sp|O14950|ML12B_HUMAN	psvid_65538_sp|O14950|ML12B_HUMAN	0.3007215800919738	-0.5581531549185819	1.1595963151025295	0.362734840494074	0.8290396910381337	0.43461041187659394	1.0	0.570503988849445	-11.797796462294762
sp|Q9UL25|RAB21_HUMAN	psvid_75021_sp|Q9UL25|RAB21_HUMAN	-0.43481138550180365	-1.6776198341566353	0.807997063153028	0.5248843702242068	-0.8283946144482679	0.4349518583664229	1.0	0.8519632597109845	-12.268322514493324
sp|P50990|TCPQ_HUMAN	psvid_85860_sp|P50990|TCPQ_HUMAN	-0.19554062868885458	-0.7564972061767383	0.36541594879902917	0.23691288888206544	-0.8253693144833253	0.43655571942784843	1.0	0.3399944849071533	-12.197399269224002
sp|P46779|RL28_HUMAN	psvid_43422_sp|P46779|RL28_HUMAN	-0.14498393979633084	-0.5609927482603306	0.27102486866766895	0.1756960388181219	-0.825197544415991	0.43664690857441935	1.0	0.21291668640508687	-11.016807209106524
sp|Q9BYV7|BCDO2_HUMAN	psvid_28662_sp|Q9BYV7|BCDO2_HUMAN	-0.5725970693779994	-2.218595452324381	1.0734013135683826	0.6951665202775137	-0.8236833228812802	0.437451359784688	1.0	1.1418206816649956	-14.113429656041372
sp|Q9UBR1|BUP1_HUMAN	psvid_78389_sp|Q9UBR1|BUP1_HUMAN	0.12676087720470708	-0.237691290602551	0.49121304501196517	0.15392174617368448	0.8235410548271118	0.437526995436752	1.0	0.15927484866533403	-13.556271136174807
sp|Q709F0|ACD11_HUMAN	psvid_419470_sp|Q709F0|ACD11_HUMAN	-0.15002789316075527	-0.5816140960341856	0.281558309712675	0.1822749535842532	-0.8230856198869236	0.43776918581963187	1.0	0.227782056678494	-13.011420314507872
sp|Q14032|BAAT_HUMAN	psvid_58179_sp|Q14032|BAAT_HUMAN	-0.22915000618390335	-0.8885353885294167	0.43023537616161	0.2784830450115455	-0.8228508352255453	0.4378940761611157	1.0	0.4185631717742124	-13.923463605395185
sp|P43251|BTD_HUMAN	psvid_74748_sp|P43251|BTD_HUMAN	-0.1835801876288703	-0.7122498844602152	0.3450895092024746	0.2232769347346229	-0.8222084732893059	0.43823589994199863	1.0	0.3132738750451799	-14.38756492555117
sp|O94808|GFPT2_HUMAN	psvid_42687_sp|O94808|GFPT2_HUMAN	0.22697968798154378	-0.42672937523484433	0.8806887511979319	0.2760857236910256	0.8221348244560535	0.43827510315214363	1.0	0.41412180772613544	-15.975432964909613
sp|P07384|CAN1_HUMAN	psvid_49645_sp|P07384|CAN1_HUMAN	-0.27682869820709355	-1.0743043477685879	0.5206469513544009	0.3368037162462831	-0.8219288708936524	0.43838474519078297	1.0	0.5244184029859005	-15.001287796435822
sp|P19105|ML12A_HUMAN	psvid_29433_sp|P19105|ML12A_HUMAN	0.2983097302810549	-0.5612465987241951	1.157866059286305	0.36302270306456186	0.8217384966912163	0.43848611056663844	1.0	0.5710130966942988	-11.789998888885274
sp|P62316|SMD2_HUMAN	psvid_55812_sp|P62316|SMD2_HUMAN	-0.23401314613054014	-0.9099595269175709	0.4419332346564906	0.28547737245329124	-0.8197257250881714	0.43955882888517744	1.0	0.4314715992740261	-12.133435083281213
sp|Q96N66|MBOA7_HUMAN	psvid_36995_sp|Q96N66|MBOA7_HUMAN	0.4112854612549479	-0.7770371302748222	1.599608052784718	0.5018729601922197	0.8195011364976181	0.43967863927180373	1.0	0.8124758562540524	-15.354372783698253
sp|P16671|CD36_HUMAN	psvid_70753_sp|P16671|CD36_HUMAN	-0.7290409294559463	-2.8373012290142405	1.3792193701023479	0.8903969721159255	-0.8187819054724151	0.4400624793846988	1.0	1.4713397634849774	-13.855969242715787
sp|P24462|CP3A7_HUMAN	psvid_418760_sp|P24462|CP3A7_HUMAN	-0.1462405650680214	-0.5697922035099064	0.2773110733738636	0.1788816572993414	-0.8175268905480999	0.44073282221776533	1.0	0.22017179619985813	-8.642663370949144
sp|P30040|ERP29_HUMAN	psvid_46244_sp|P30040|ERP29_HUMAN	-0.1462405650680214	-0.5697922035099066	0.2773110733738638	0.17888165729934147	-0.8175268905480997	0.44073282221776533	1.0	0.22017179619985833	-8.892663280780738
sp|P04350|TBB4A_HUMAN	psvid_40983_sp|P04350|TBB4A_HUMAN	0.14624056506802097	-0.27731107337386424	0.5697922035099061	0.17888165729934147	0.8175268905480972	0.4407328222177667	1.0	0.22017179619985833	-8.892663280780738
sp|Q13885|TBB2A_HUMAN	psvid_40984_sp|Q13885|TBB2A_HUMAN	0.14624056506802097	-0.27731107337386424	0.5697922035099061	0.17888165729934147	0.8175268905480972	0.4407328222177667	1.0	0.22017179619985833	-8.892663280780738
sp|Q9BVA1|TBB2B_HUMAN	psvid_22585_sp|Q9BVA1|TBB2B_HUMAN	0.14624056506802097	-0.27731107337386424	0.5697922035099061	0.17888165729934147	0.8175268905480972	0.4407328222177667	1.0	0.22017179619985833	-8.892663280780738
sp|P10632|CP2C8_HUMAN	psvid_27087_sp|P10632|CP2C8_HUMAN	0.14624056506802074	-0.2773110733738644	0.5697922035099059	0.17888165729934144	0.8175268905480961	0.44073282221776733	1.0	0.22017179619985822	-8.269700235124944
sp|Q9UI10|EI2BD_HUMAN	psvid_46153_sp|Q9UI10|EI2BD_HUMAN	-0.300992128354026	-1.1729099719182545	0.5709257152102024	0.36824343180303276	-0.817372700662375	0.4408152294056906	1.0	0.5802377926102857	-14.522389134561887
sp|O00161|SNP23_HUMAN	psvid_45131_sp|O00161|SNP23_HUMAN	0.24355131524638507	-0.4622822908026538	0.949384921295424	0.2980998626096605	0.8170125041798404	0.44100777959239923	1.0	0.45459711504676226	-13.235486813461966
sp|Q96GQ5|RUSF1_HUMAN	psvid_48646_sp|Q96GQ5|RUSF1_HUMAN	-0.5843839903118675	-2.2782202872988924	1.1094523066751572	0.715370255946707	-0.8168972437056461	0.4410694068604547	1.0	1.1760223675844792	-13.89084894141253
sp|P28332|ADH6_HUMAN	psvid_418778_sp|P28332|ADH6_HUMAN	-0.1330336343792995	-0.5189609927317549	0.25289372397315585	0.1629915202623311	-0.8161997272323426	0.4414424829608511	1.0	0.18265842696240628	-11.70617557531976
sp|P23258|TBG1_HUMAN	psvid_90918_sp|P23258|TBG1_HUMAN	0.20754089884960036	-0.3947311105854614	0.8098129082846621	0.25436193704520554	0.8159274978815557	0.4415881486708073	1.0	0.3734193874317911	-14.083000770109138
