feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|Q13813|SPTN1_HUMAN	psvid_26464_sp|Q13813|SPTN1_HUMAN	0.2842001400879939	-0.25423337365737464	0.8226336538333624	0.20221647162811787	1.4054252742113236	0.22528363791868034	0.7524350399178618	0.324680830708569	-13.907641363171267
sp|P31327|CPSM_HUMAN	psvid_70920_sp|P31327|CPSM_HUMAN	0.29414234088842406	-0.263271551659482	0.8515562334363301	0.2093448266313493	1.405061427223138	0.22538462483901628	0.7524350399178618	0.33790942705975335	-9.936193847093067
sp|Q8IXI2|MIRO1_HUMAN	psvid_47137_sp|Q8IXI2|MIRO1_HUMAN	-0.49949255850781293	-1.4461021137995944	0.44711699678396866	0.35551287093747025	-1.4049914907178331	0.22540404096799196	0.7524350399178618	0.6007150129107564	-15.036127007711325
sp|Q03154|ACY1_HUMAN	psvid_33222_sp|Q03154|ACY1_HUMAN	0.15853468780758195	-0.14227865959331498	0.4593480352084789	0.11297479108779915	1.4032748923994522	0.2258811198868446	0.7524350399178618	0.14621701865777537	-11.722053121797078
sp|Q16629|SRSF7_HUMAN	psvid_64230_sp|Q16629|SRSF7_HUMAN	0.3632988620115829	-0.32614993597010256	1.0527476599932684	0.25893243963642987	1.4030642994044902	0.22593971541555813	0.7524350399178618	0.4284379742419554	-12.677750282487008
sp|Q13438|OS9_HUMAN	psvid_24520_sp|Q13438|OS9_HUMAN	-0.166045478430477	-0.4815966443491653	0.1495056874882113	0.11850979138789691	-1.4011118953622155	0.22648365454840141	0.7529254877862994	0.1587685132867763	-12.10636730280962
sp|P18124|RL7_HUMAN	psvid_58755_sp|P18124|RL7_HUMAN	0.29324827130526865	-0.26446727697012995	0.8509638195806672	0.20945811779042967	1.4000329726951621	0.22678478547780104	0.7529254877862994	0.3381191160728598	-9.862407157957147
sp|P05388|RLA0_HUMAN	psvid_64822_sp|P05388|RLA0_HUMAN	0.2928418787509153	-0.2650129790454234	0.850696736547254	0.20951043749020606	1.3977436268042955	0.2274250329077931	0.7538912765207642	0.33821594825767426	-9.612204142016715
sp|P27482|CALL3_HUMAN	psvid_32071_sp|P27482|CALL3_HUMAN	0.43254354942398887	-0.3946342506517997	1.2597213494997774	0.31065855276523163	1.3923439273563705	0.22894206210821672	0.7543495711017711	0.5211376786879547	-13.78197834174859
sp|Q99943|PLCA_HUMAN	psvid_64624_sp|Q99943|PLCA_HUMAN	-0.44903202777445994	-1.3088218657584765	0.4107578102095565	0.32290647394779565	-1.390594689182525	0.22943559795628704	0.7543495711017711	0.5429258599303397	-13.127889318351382
sp|Q14651|PLSI_HUMAN	psvid_56616_sp|Q14651|PLSI_HUMAN	0.3726357927831421	-0.34114012718131304	1.0864117127475972	0.268068841154239	1.390074994089814	0.2295824242320574	0.7543495711017711	0.44490953394676175	-15.68287787816901
sp|Q5K4L6|S27A3_HUMAN	psvid_537484_sp|Q5K4L6|S27A3_HUMAN	-0.16965531917803256	-0.49479128215841583	0.15548064380235072	0.12210950016086178	-1.3893703516477913	0.22978164738678494	0.7543495711017711	0.16671908442070962	-13.234055960614693
sp|P60660|MYL6_HUMAN	psvid_16801_sp|P60660|MYL6_HUMAN	0.1581651629776597	-0.14505164512670915	0.46138197108202855	0.11387744541882722	1.3889068409986518	0.2299127864339212	0.7543495711017711	0.14829431038855928	-10.819165284708578
sp|P20645|MPRD_HUMAN	psvid_88591_sp|P20645|MPRD_HUMAN	-0.15360756867919312	-0.4488888147271947	0.14167367736880848	0.1108971306381551	-1.3851356459383732	0.23098244061836298	0.7543495711017711	0.14138512866809588	-11.624030097091296
sp|O43826|G6PT1_HUMAN	psvid_28411_sp|O43826|G6PT1_HUMAN	0.11939730838896079	-0.11013805594740889	0.34893267272533046	0.08620531654336394	1.385034162352391	0.23101129141611604	0.7543495711017711	0.07381892236446251	-12.247116385549422
sp|P15880|RS2_HUMAN	psvid_36713_sp|P15880|RS2_HUMAN	0.2996997685558296	-0.27710032576690646	0.8764998628785656	0.21662559430479464	1.3834919623308621	0.2314501515604156	0.7543495711017711	0.3513527651655614	-10.117534739806619
sp|O95758|PTBP3_HUMAN	psvid_68339_sp|O95758|PTBP3_HUMAN	0.8089009593826093	-0.7490178414113855	2.366819760176604	0.5850988746749053	1.3825030168312213	0.23173199603665037	0.7543495711017711	1.0030220301675579	-15.527546665447076
sp|Q5BJF2|SGMR2_HUMAN	psvid_70595_sp|Q5BJF2|SGMR2_HUMAN	-0.5382164273851262	-1.5770513558037753	0.5006185010335229	0.3901494399329161	-1.3795135204542888	0.2325859988487855	0.7543495711017711	0.6618323389255616	-12.396172843832609
sp|Q709F0|ACD11_HUMAN	psvid_419470_sp|Q709F0|ACD11_HUMAN	-0.15002789316075527	-0.43969403240176097	0.13963824608025044	0.10878829629307991	-1.3790811904671645	0.23270975211667574	0.7543495711017711	0.13640241525566343	-13.011420314507872
sp|P00414|COX3_HUMAN	psvid_167787_sp|P00414|COX3_HUMAN	-0.4617523533284844	-1.355288337057118	0.4317836304001492	0.3355803256849516	-1.3759815995946831	0.2335988589349396	0.7543495711017711	0.5654223332186242	-14.788882447488387
sp|P23528|COF1_HUMAN	psvid_5656_sp|P23528|COF1_HUMAN	0.32025046227154474	-0.300592633331903	0.9410935578749925	0.23316657864461796	1.3734835589780479	0.2343177899286523	0.7543495711017711	0.38167678178824077	-11.34767894055267
sp|Q9BXJ8|TACAN_HUMAN	psvid_69822_sp|Q9BXJ8|TACAN_HUMAN	0.24310825671880165	-0.22820575774356744	0.7144222711811707	0.17700877564344183	1.3734248815352947	0.2343347027194711	0.7543495711017711	0.27723125962454953	-12.960610855170106
sp|Q8IVS2|FABD_HUMAN	psvid_60644_sp|Q8IVS2|FABD_HUMAN	0.33407483967284257	-0.31388732402300024	0.9820370033686854	0.24335153579065513	1.3728076076751485	0.23451269268520133	0.7543495711017711	0.4002216287045819	-15.765073062146893
sp|P08708|RS17_HUMAN	psvid_102576_sp|P08708|RS17_HUMAN	0.12417101018082466	-0.11670504331779613	0.36504706367944545	0.09046447591899333	1.3725941472541547	0.23457427389646004	0.7543495711017711	0.08773461067014286	-10.1551127384575
sp|P36268|GGT2_HUMAN	psvid_38858_sp|P36268|GGT2_HUMAN	0.12988513529267554	-0.12233885075354883	0.3821091213388999	0.09472635565245933	1.3711615357526254	0.23498797033642196	0.7543495711017711	0.1002767478543486	-13.504927884941921
sp|O15523|DDX3Y_HUMAN	psvid_50631_sp|O15523|DDX3Y_HUMAN	-0.1537912376934809	-0.4531498894914992	0.14556741410453738	0.1124284591738348	-1.367903098766939	0.23593152307043683	0.7543495711017711	0.14495343382095432	-13.436145347342402
sp|O94808|GFPT2_HUMAN	psvid_42687_sp|O94808|GFPT2_HUMAN	0.22697968798154378	-0.2152731318913777	0.6692325078544652	0.16609442488117598	1.3665701792454812	0.2363185467711919	0.7543495711017711	0.25625970781495844	-15.975432964909613
sp|O96008|TOM40_HUMAN	psvid_94523_sp|O96008|TOM40_HUMAN	0.29979092506509586	-0.28439043663226726	0.883972286762459	0.21939773572344098	1.3664267047996954	0.2363602420077562	0.7543495711017711	0.35645481693371006	-13.094013775026557
sp|Q13509|TBB3_HUMAN	psvid_40981_sp|Q13509|TBB3_HUMAN	0.28595570717399044	-0.27136107276853905	0.8432724871165199	0.20930835459179647	1.366193469590239	0.23642803776375562	0.7543495711017711	0.33784191793315527	-9.8979658619121
sp|P36957|ODO2_HUMAN	psvid_70633_sp|P36957|ODO2_HUMAN	-0.2572007402889107	-0.7587529769929602	0.24435149641513876	0.18836517611614936	-1.3654367839749535	0.23664811618520123	0.7543495711017711	0.298754205787512	-12.674328164487521
sp|Q13405|RM49_HUMAN	psvid_82180_sp|Q13405|RM49_HUMAN	-0.21134097730822665	-0.624038843826902	0.2013568892104487	0.1549946358935692	-1.363537364308201	0.23720141937656244	0.7543495711017711	0.2345652627474502	-14.010592395616149
sp|Q96HS1|PGAM5_HUMAN	psvid_100570_sp|Q96HS1|PGAM5_HUMAN	-0.21940217461595735	-0.6478989204257616	0.2090945711938469	0.16092813287021074	-1.3633550001658579	0.23725460748686214	0.7543495711017711	0.24621405337039148	-12.149592756762491
sp|P04839|CY24B_HUMAN	psvid_47971_sp|P04839|CY24B_HUMAN	-0.31649254979657915	-0.9347279279448187	0.30174282835166044	0.23218721274458853	-1.3630920758100855	0.23733131182075992	0.7543495711017711	0.37988882971928245	-14.261853676424257
sp|P28332|ADH6_HUMAN	psvid_418778_sp|P28332|ADH6_HUMAN	-0.1330336343792995	-0.3929878811158311	0.12692061235723212	0.0976295665441549	-1.3626367409828906	0.2374642053326918	0.7543495711017711	0.10827695449137094	-11.70617557531976
sp|O75955|FLOT1_HUMAN	psvid_63021_sp|O75955|FLOT1_HUMAN	-0.1604311218261416	-0.47414690682278415	0.15328466317050093	0.11782048761189685	-1.3616572556939763	0.2377503185956152	0.7543495711017711	0.15722829494273835	-12.261547184518403
sp|Q15005|SPCS2_HUMAN	psvid_62542_sp|Q15005|SPCS2_HUMAN	-0.126684029064414	-0.37453403392389223	0.12116597579506422	0.09308364393416561	-1.3609698085521085	0.23795132311269188	0.7543495711017711	0.09557024727324592	-10.748434667716502
sp|P49257|LMAN1_HUMAN	psvid_37424_sp|P49257|LMAN1_HUMAN	-0.286351756390792	-0.8466163122663032	0.27391279948471914	0.21041543435763688	-1.3608876043954476	0.23797536990407123	0.7543495711017711	0.33989033932914287	-9.869944726241961
sp|P15311|EZRI_HUMAN	psvid_30602_sp|P15311|EZRI_HUMAN	-0.159744421682817	-0.47235270854324535	0.15286386517761136	0.1174045507139833	-1.360632281383884	0.23805007317901122	0.7543495711017711	0.15629595385704925	-12.081048817663135
sp|Q9UFG5|CS025_HUMAN	psvid_78413_sp|Q9UFG5|CS025_HUMAN	0.3300104504776229	-0.317248279945164	0.9772691809004098	0.24308735127971393	1.3575796878789015	0.23894495279251018	0.7557763720935474	0.3997416736879989	-13.538868509541532
sp|P07814|SYEP_HUMAN	psvid_26022_sp|P07814|SYEP_HUMAN	0.281743746395275	-0.2712027558834713	0.8346902486740213	0.20766703378496548	1.3567090609432708	0.2392007702223785	0.7557763720935474	0.33480205779678934	-14.650908903609677
sp|A6NMY6|AXA2L_HUMAN	psvid_32028_sp|A6NMY6|AXA2L_HUMAN	-0.24896171176115223	-0.7384786855174031	0.2405552619950987	0.18384515953788827	-1.3541923670274507	0.23994172833009675	0.7564382208474214	0.2902199195937438	-11.243520359876797
sp|P21108|PRPS3_HUMAN	psvid_77988_sp|P21108|PRPS3_HUMAN	0.12880639894034962	-0.12501283965448046	0.3826256375351797	0.09532547575456976	1.3512274438785041	0.24081746953633418	0.7564382208474214	0.10195889204218236	-12.51671585105018
sp|P02585|TNNC2_HUMAN	psvid_85347_sp|P02585|TNNC2_HUMAN	0.43451396079312676	-0.4232322457354205	1.292260167321674	0.3221389586804814	1.3488401482793215	0.2415248179016986	0.7564382208474214	0.5415619439506678	-14.030742881064798
sp|P26368|U2AF2_HUMAN	psvid_68906_sp|P26368|U2AF2_HUMAN	-0.2923970084305796	-0.8697169375645183	0.2849229207033591	0.21682082576544362	-1.348565145429776	0.24160642778116143	0.7564382208474214	0.3517123692573371	-13.598177323984526
