feature	accession	entry	protein_log2fc	protein_se	protein_ci_low	protein_ci_high	protein_t	protein_p	protein_q	protein_residual_sd	nsaf_log2fc	nsaf_se	nsaf_ci_low	nsaf_ci_high	nsaf_t	nsaf_p	nsaf_q	nsaf_residual_sd	psm_log2_log2fc	psm_log2_se	psm_log2_ci_low	psm_log2_ci_high	psm_log2_t	psm_log2_p	psm_log2_q	psm_log2_residual_sd
psvid_95880_sp|O43708|MAAI_HUMAN	O43708	MAAI_HUMAN	0.19577889895962297	0.11139710074726554	-0.07474196227962676	0.4662997601988727	1.7574864843547442	0.12779241419490175	0.6954560183642976	0.18008796685693199	-0.41905396159104846	0.2656016832080976	-1.130357519945191	0.29224959676309414	-1.5777534107821212	0.18319379518262158	0.7176098719675167	0.44078843053656236	-0.4999999999999999	0.24162174983602222	-1.1246027408417383	0.1246027408417385	-2.0693501323425036	0.09436119466825332	0.5204027816531388	0.408248290463863
psvid_89039_sp|P51571|SSRD_HUMAN	P51571	SSRD_HUMAN	-0.15553623971510078	0.08851494932969363	-0.3704892336852338	0.059416754255032234	-1.7571748150221658	0.12784816577917438	0.6954560183642976	0.11636933624485125	0.002080518372785889	0.1218965832502291	-0.3243687434309001	0.3285297801764719	0.017067897370962436	0.9871275801863049	1.0	0.17513596957544797	-0.07834152034598452	0.1414053144003091	-0.44388041328075156	0.28719737258878253	-0.5540210470746867	0.6038536598291634	0.8417286589624757	0.2026161123003746
psvid_84701_sp|P15907|SIAT1_HUMAN	P15907	SIAT1_HUMAN	-0.20982363197592324	0.11952972882770548	-0.5000940696197735	0.08044680566792711	-1.7554095875041322	0.12816437760374566	0.6954560183642976	0.20046687056411683	-0.18700629307137095	0.07620953974887255	-0.39110182495635804	0.017089238813616098	-2.4538436223023843	0.06434552926920661	0.6917486752637665	0.06386081643001208	-0.2691553204007284	0.09597297211835125	-0.5172496309192636	-0.021061009882193227	-2.804490831739726	0.03857510451973832	0.48232346954803157	0.07590458532576762
psvid_357377_sp|Q8NBQ5|DHB11_HUMAN	Q8NBQ5	DHB11_HUMAN	-0.224334371399034	0.1278820437977728	-0.5348878812582943	0.08621913846022633	-1.7542288560369492	0.12837631104325042	0.6954560183642976	0.2207268097432319	0.07222405229232587	0.16957617853809676	-0.3819151600399255	0.5263632646245773	0.4259091867440574	0.6901594261713264	0.9414690406320979	0.26740858714435134	-0.10826885322547475	0.16604917860114515	-0.5375132078383402	0.3209755013873907	-0.6520288395135011	0.5436746064353604	0.8166555724192858	0.2566084378995075
psvid_42928_sp|Q9NVH1|DJC11_HUMAN	Q9NVH1	DJC11_HUMAN	-0.13905969647829863	0.07933827015185423	-0.33172770154070785	0.05360830858411056	-1.7527442457736602	0.12864327254411986	0.6954560183642976	0.08474123814019414	-0.32934485743614283	0.267913606567772	-1.0468399402283666	0.388150225356081	-1.2292950016811894	0.28051774605010366	0.7858402699700607	0.4448805488069903	-0.41096404744368087	0.25946636037770066	-1.0816958832909387	0.25976778840357695	-1.5838818058936337	0.17515173881553894	0.577965496292724	0.44263713377234265
psvid_34697_sp|P26440|IVD_HUMAN	P26440	IVD_HUMAN	-0.14257812850103058	0.08149799560374973	-0.3404908911501981	0.05533463414813694	-1.7494679156804998	0.12923433146849228	0.6954560183642976	0.09281968535747324	-1.0210820752552014	0.3256859140032653	-1.8932962372220823	-0.1488679132883205	-3.1351742011322115	0.030651972693184048	0.6392260310717692	0.5465202327445903	-1.1020647416619456	0.28401616138444186	-1.8362588817361045	-0.3678706015877866	-3.880288840923387	0.012060786019543489	0.42999324069676786	0.48947867384443156
psvid_73787_sp|Q99497|PARK7_HUMAN	Q99497	PARK7_HUMAN	0.13389610300239774	0.07657106416085363	-0.0520519161457437	0.31984412215053915	1.748651458220834	0.12938203305927767	0.6954560183642976	0.07348124377810547	0.06498857332977437	0.11637200753816634	-0.2466654118968869	0.37664255855643564	0.558455376895171	0.6036984643900334	0.902812453538994	0.16372171118758264	-0.01573982096947335	0.10638805111899063	-0.29075756406101755	0.25927792212207085	-0.14794726291084148	0.888269190838928	0.9724709432415499	0.11250979293388233
psvid_97981_sp|P60033|CD81_HUMAN	P60033	CD81_HUMAN	0.2757667632353602	0.1577951890328109	-0.1074289406942508	0.6589624671649712	1.7476246577962466	0.1295680197630186	0.6954560183642976	0.2898423757784999	0.0663151340529975	0.15205081884642857	-0.3408896968417955	0.4735199649477905	0.43613796069047034	0.6832594461471356	0.9378647320484023	0.23440376499344978	-0.01584051524935748	0.16409623720485472	-0.4400364313435295	0.40835540084481453	-0.09653186154160544	0.9269151968363596	0.99241806421963	0.2524638389138955
psvid_56830_sp|O95497|VNN1_HUMAN	O95497	VNN1_HUMAN	0.12749294890415275	0.07310039063162438	-0.050026757604708344	0.3050126554130138	1.7440802682796785	0.13021202127562723	0.6954560183642976	0.05704737736495355	-0.14782681180654222	0.24476458491788478	-0.8033268753161479	0.5076732517030634	-0.6039550691377028	0.5755936016584874	0.8922244865027593	0.4037904256134519	-0.22813428968741523	0.27262667381164435	-0.932886108614657	0.4766175292398266	-0.8368010602111202	0.44152608457922704	0.7710550916536703	0.4678062712270941
psvid_43886_sp|Q86VR2|RETR3_HUMAN	Q86VR2	RETR3_HUMAN	-0.1730858509638864	0.09927039421716605	-0.41415776719009745	0.06798606526232467	-1.7435797684578553	0.13030321027049344	0.6954560183642976	0.14792614602041582	0.055958810034267614	0.15092516547128262	-0.3482314268205195	0.4601490468890547	0.3707718978444003	0.7279490676465057	0.9547442772746325	0.23225637222527898	-0.021727016305791436	0.13787487752785912	-0.37813957624943706	0.3346855436378542	-0.1575850270576034	0.8810605072401995	0.9687449624358292	0.19449101857498585
psvid_66466_sp|B2MG_HUMAN|		B2MG_HUMAN	0.16175307202497002	0.09278490301784956	-0.06356923623990693	0.387075380289847	1.74331240065911	0.13035194898791017	0.6954560183642976	0.12937776863787598	0.07194348331988687	0.24554819204231568	-0.58565514571546	0.7295421123552337	0.2929912972337778	0.7828129135115501	0.9665779766182299	0.40518594238091477	-0.007436835848513068	0.2633562090123623	-0.6882240997369883	0.6733504280399621	-0.0282386957057237	0.9785838010325117	1.0	0.45009191398097836
psvid_89061_sp|O15229|KMO_HUMAN	O15229	KMO_HUMAN	-0.2135222554626539	0.12258804123094845	-0.5112196126557034	0.08417510173039555	-1.7417869909544512	0.1306303560952901	0.6954560183642976	0.20795362760886538	-0.3852185426494401	0.10263778370214613	-0.6600911258616444	-0.11034595943723574	-3.7531845364796714	0.0166868680589657	0.6219650821978125	0.13403930362194963	-0.4661157743046991	0.12733687923075673	-0.7952871499434438	-0.13694439866595431	-3.6604931510848138	0.015069635754014946	0.4566206351594144	0.16935473505598278
psvid_58560_sp|Q6YN16|HSDL2_HUMAN	Q6YN16	HSDL2_HUMAN	-0.14219311661770284	0.08163987423444004	-0.3404504226087376	0.056064189373331935	-1.741711607852015	0.13064412945231146	0.6954560183642976	0.0933331315319449	0.06647261786440106	0.15820405173693852	-0.3572110861969157	0.49015632192571784	0.4201701355596862	0.6940463842220771	0.9414690406320979	0.24607841797693566	-0.013785388548115174	0.1425458121146828	-0.38227251771908616	0.3547017406228558	-0.09670847809281394	0.9267819794846309	0.99241806421963	0.20521462914811983
psvid_94709_sp|O15239|NDUA1_HUMAN	O15239	NDUA1_HUMAN	-0.22272063322921376	0.12790807741128007	-0.5333373640834544	0.08789609762502687	-1.7412554213685043	0.1307275100402101	0.6954560183642976	0.22078909204151825	-0.46142705910916426	0.28473305408232213	-1.2239660313908862	0.3011119131725577	-1.6205602141848845	0.17382284903925788	0.7176098719675167	0.4745851053086832	-0.542481250360578	0.3047434952727685	-1.3302564507729588	0.24529395005180277	-1.780124133166538	0.13626254213402036	0.554517541190555	0.5287002345329385
psvid_55751_sp|Q02985|FHR3_HUMAN	Q02985	FHR3_HUMAN	-0.1711922512329096	0.0983389611759314	-0.4100022408307683	0.06761773836494911	-1.7408385159432531	0.13080375611715783	0.6954560183642976	0.14533436494970006	0.3235248637226693	0.2267774463920144	-0.2838041359460637	0.9308538633914023	1.426618338242571	0.22051253694197753	0.7302695962541623	0.3716514101092608	0.24189463057690586	0.1904259563471411	-0.25036475560233157	0.7341540167561433	1.2702818209085889	0.2608635260943688	0.6541531847014752	0.307057300870382
psvid_56029_sp|O00330|ODPX_HUMAN	O00330	ODPX_HUMAN	0.2433830153413643	0.13994691594066688	-0.09646927860602017	0.5832353092887488	1.7391095309635198	0.13112042387398024	0.6954560183642976	0.24912632263388623	0.0027772525690417105	0.1943470075839646	-0.5177003151188234	0.5232548202569068	0.0142901740735156	0.9892223164918585	1.0	0.31304213352815885	-0.08048202372184077	0.16456591245974808	-0.5058920707943333	0.3449280233506518	-0.48905646691277105	0.6458677963496062	0.8611859526823188	0.25346229217671085
psvid_78814_sp|Q9H6K4|OPA3_HUMAN	Q9H6K4	OPA3_HUMAN	-0.285328858168862	0.16428629232243022	-0.684287798668558	0.1136300823308341	-1.736778243244252	0.1315485829305257	0.6954560183642976	0.30437133045796105	-0.6191026744782446	0.2425771509798246	-1.2687446066499257	0.030539257693436572	-2.5521887448077747	0.05755182220329824	0.6917486752637665	0.39989295479722947	-0.7018387305144009	0.2270729705762507	-1.288832243678077	-0.11484521735072473	-3.090807015618465	0.027806342171927678	0.48232346954803157	0.3799372633278791
psvid_25506_sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	-0.12258345016069061	0.0705842643582482	-0.29399290207679796	0.048826001755416765	-1.7366965750117078	0.13156360650009719	0.6954560183642976	0.041970067263445	-0.1898682341388569	0.11645616426740533	-0.5017475981366317	0.12201112985891799	-1.6303837184855547	0.17174183342277788	0.7176098719675167	0.1638974446221228	-0.2708393730807248	0.1120937453568425	-0.5606065841393943	0.018927837977944728	-2.416186311007156	0.061334756608191425	0.5036298607729148	0.12937467292125573
psvid_26464_sp|Q13813|SPTN1_HUMAN	Q13813	SPTN1_HUMAN	0.16596829760773968	0.09603794714912618	-0.06725382397488955	0.3991904191903689	1.7281533241232945	0.13314443501424406	0.6954560183642976	0.1388348695892861	0.2842001400879939	0.20074058207073453	-0.2533999556957439	0.8218002358717317	1.4157582744671473	0.22346628095565277	0.7302695962541623	0.324680830708569	0.20302234393761331	0.22660762738381243	-0.3827682368177585	0.7888129246929851	0.8959201695084518	0.4120727349257857	0.7525604513121253	0.379026994378985
psvid_47390_sp|Q13200|PSMD2_HUMAN	Q13200	PSMD2_HUMAN	0.14434545844607705	0.08353151968371611	-0.0585055896860433	0.3471965065781974	1.728035823993469	0.13316630486301728	0.6954560183642976	0.10000651992727845	-0.024562708635668784	0.12121906989841981	-0.3491975329246768	0.30007211565333924	-0.20263073010089958	0.8484390355919489	0.9778892202407429	0.1737487406013916	-0.10443308183922739	0.15231437488438612	-0.49817237098413303	0.28930620730567824	-0.6856416665761002	0.5239702908655937	0.8114365222092291	0.22702149387811976
psvid_64365_sp|O95864|FADS2_HUMAN	O95864	FADS2_HUMAN	-0.1335143194541395	0.0774156210314511	-0.32151329190777045	0.05448465299949143	-1.7246431362980035	0.13379927565008087	0.6954560183642976	0.07704888678410389	-0.4005791090487385	0.24705241782740864	-1.06220618075275	0.2610479626552731	-1.6214336721391003	0.17363678138058966	0.7176098719675167	0.4078638164908281	-0.48240266802715037	0.26117990676211683	-1.1575640958668185	0.19275875981251778	-1.847012942180593	0.12510845459386027	0.5343173581612782	0.445922769353992
psvid_34462_sp|P19338|NUCL_HUMAN	P19338	NUCL_HUMAN	0.16854353277566947	0.09788075193990249	-0.06915372447703114	0.4062407900283701	1.7219272373301036	0.13430807714254717	0.6954560183642976	0.14405137840159538	0.11478679420878768	0.18134787604027677	-0.3708780102056826	0.6004515986232579	0.6329646462652472	0.5581225109702924	0.8792708145929679	0.2892152755924475	0.032952229147261036	0.1510539358334119	-0.35752877018542056	0.42343322847994264	0.2181487623308407	0.8360915591624716	0.9528490542129893	0.2242486659021984
psvid_35498_sp|P57088|TMM33_HUMAN	P57088	TMM33_HUMAN	-0.45353449608345997	0.26348522810896174	-1.0933918204995638	0.1863228283326439	-1.7212900295720002	0.13442772378363338	0.6954560183642976	0.517564671661577	-0.29554734894481527	0.23727415886000414	-0.9309874239626136	0.33989272607298304	-1.2455943384850152	0.27502824232495876	0.7830665232863409	0.3904323018105866	-0.37654634683426	0.2419484774534992	-1.001993692789252	0.24890099912073205	-1.5563079825812485	0.18143750582467413	0.5801574353206355	0.40888102579937674
psvid_94834_sp|P09417|DHPR_HUMAN	P09417	DHPR_HUMAN	-0.18835092766048245	0.10945322857580557	-0.45415121744468673	0.07744936212372183	-1.720834826996753	0.13451325899921496	0.6954560183642976	0.1750967756076522	0.272591023052275	0.2893317837375608	-0.5022637325037461	1.0474457786082962	0.9421399181623594	0.39483936696160854	0.8101536433552932	0.482688408541297	0.1916782343900646	0.31233325691014113	-0.61571683022848	0.9990732990086092	0.6136978056269262	0.5667351160402632	0.8298398456720806	0.5430010580740805
psvid_62835_sp|P20073|ANXA7_HUMAN	P20073	ANXA7_HUMAN	-0.17814534872578847	0.10357167418339734	-0.42966265314514407	0.07337195569356714	-1.7200199777628522	0.134666505452526	0.6954560183642976	0.1596402640973932	-0.011538461430792513	0.14557419734451477	-0.40139835736591206	0.37832143450432704	-0.07926172111040859	0.9402948004915078	1.0	0.22199370066036703	-0.09491089818591247	0.13194090405070197	-0.43598387839209696	0.246162082020272	-0.7193440038082528	0.5047079806307251	0.7997305200332263	0.1805197216198977
psvid_48121_sp|Q8IUE6|H2A2B_HUMAN	Q8IUE6	H2A2B_HUMAN	-0.2695516569648868	0.15680062552971832	-0.6503321259053563	0.1112288119755826	-1.7190725869508656	0.13484489101233385	0.6954560183642976	0.2876048610111108	-0.5193062275822209	0.17074965169490108	-0.976588099335851	-0.06202435582859078	-3.0413311091850876	0.03379748000277746	0.6392260310717692	0.2695937870548136	-0.603759374819711	0.19302914349790826	-1.1027481130974106	-0.1047706365420113	-3.127814608089237	0.026679604351526255	0.48232346954803157	0.312331108889869
psvid_68804_sp|Q96BI1|S67A1_HUMAN	Q96BI1	S67A1_HUMAN	-0.1716330200671603	0.10036543372232518	-0.41536417094166556	0.07209813080734498	-1.7100809880621524	0.1365493468972995	0.6954560183642976	0.1509466171775741	-0.46036719305526486	0.2851369121209216	-1.2239877309974752	0.30325334488694533	-1.614547866254619	0.1751091315634589	0.7176098719675167	0.47529703005387763	-0.5424812503605779	0.30474349527276856	-1.3302564507729588	0.2452939500518031	-1.7801241331665374	0.13626254213402053	0.554517541190555	0.5287002345329385
psvid_44381_sp|P06133|UD2B4_HUMAN	P06133	UD2B4_HUMAN	-0.1958039334875501	0.1148026998848722	-0.47459507829397435	0.08298721131887415	-1.7055690648731128	0.13741245645464625	0.6954560183642976	0.1887134983750547	-0.14624056506802185	0.1377562109071425	-0.5151632383737563	0.22268210823771267	-1.0615896307325006	0.3430938646955755	0.7995936304778763	0.2068153904882997	-0.13959817304713606	0.11626905143463023	-0.4401587320631367	0.16096238596886459	-1.200647733207165	0.28460273362858207	0.6659413830042331	0.14091840472455533
psvid_89916_sp|Q9NP72|RAB18_HUMAN	Q9NP72	RAB18_HUMAN	-0.18369920300432963	0.1077776348084873	-0.44543041858479454	0.07803201257613529	-1.7044278558417914	0.13763159755089663	0.6954560183642976	0.17075068848303676	-0.008685498527813973	0.20040672830014505	-0.5453915059453867	0.5280205088897587	-0.04333935592624355	0.9673245378598624	1.0	0.32407426382370075	-0.08982559138769886	0.22119394938687112	-0.6616215788698286	0.48197039609443093	-0.40609425183955966	0.7017697244643496	0.8825938252465747	0.3684132396394131
psvid_72059_sp|P54136|SYRC_HUMAN	P54136	SYRC_HUMAN	0.19384285824169467	0.11373918902739652	-0.08236561725671643	0.47005133374010577	1.704275016371037	0.13766097220814733	0.6954560183642976	0.1860351912487429	-0.22101557361188462	0.17725202333845616	-0.695711341361716	0.25368019413794674	-1.2469001450542745	0.2745928074444109	0.7830665232863409	0.28165537499693294	-0.30293629428423463	0.20258459888952665	-0.8266263006872016	0.2207537121187323	-1.495356981452631	0.19612598371909154	0.5989694847286967	0.33154382308076563
psvid_82774_sp|P06454|PTMA_HUMAN	P06454	PTMA_HUMAN	-0.29323307738022564	0.17208618754649452	-0.7111335734449715	0.12466741868452025	-1.7039896203232434	0.13771583949329752	0.6954560183642976	0.3216772216818824	-0.6215703567831046	0.48974861911621015	-1.933158187359651	0.6900174737934419	-1.2691620405276018	0.26726767979231864	0.7748608899285665	0.8317331594858681	-0.7018387305144009	0.47806199314795866	-1.9376497922881233	0.5339723312593214	-1.4680914621405263	0.20306469622207243	0.6121803341988948	0.8505920606910083
psvid_78413_sp|Q9UFG5|CS025_HUMAN	Q9UFG5	CS025_HUMAN	0.1721519334527466	0.10105935241870105	-0.07326435538418655	0.4175682222896797	1.7034735463126702	0.13781510812019535	0.6954560183642976	0.15284654135825237	0.3300104504776229	0.2424922772902729	-0.3194041828431641	0.9794250837984099	1.360911176905594	0.23898069616041084	0.7409443814808042	0.3997416736879989	0.25	0.2136547387443551	-0.3023067997980967	0.8023067997980967	1.1701121232753615	0.2956130041628547	0.6659413830042331	0.3535533905932738
psvid_31493_sp|Q4KWH8|PLCH1_HUMAN	Q4KWH8	PLCH1_HUMAN	0.36366888714724155	0.2136982703973143	-0.15528393806476093	0.882621712359244	1.7017867597669245	0.1381400492324418	0.6954560183642976	0.41202863590742494	-0.17064866308858306	0.5241514830994586	-1.5743702455046666	1.2330729193275005	-0.32557126821331955	0.7596269053043905	0.9657272284489925	0.8912192981303708	-0.25	0.5331295227956815	-1.628163022939031	1.128163022939031	-0.46892919883525364	0.6592071645823581	0.8651228052658235	0.9516969278171752
psvid_91777_sp|P19404|NDUV2_HUMAN	P19404	NDUV2_HUMAN	0.18403523113886866	0.1081963104202971	-0.07871271186382617	0.4467831741415635	1.700938141272741	0.13830380571538392	0.6954560183642976	0.17184061057560512	0.12740197257101293	0.11735334608095546	-0.18688011948465916	0.441684064626685	1.0856270982092449	0.33341976322966566	0.7995936304778763	0.16576713483364647	0.04640287152196754	0.10378501184873101	-0.22188590174866346	0.31469164479259853	0.44710571107898284	0.6738353559128352	0.8687814337240958	0.10425044750132405
psvid_48681_sp|Q969V3|NCLN_HUMAN	Q969V3	NCLN_HUMAN	-0.16270614675857864	0.09565828460035213	-0.39500628169177376	0.06959398817461648	-1.7009101452983793	0.1383092112408241	0.6954560183642976	0.13774824775634043	-0.24870994202421404	0.15142770142131934	-0.6542460122530387	0.15682612820461056	-1.6424335817673479	0.16922377857738363	0.7176098719675167	0.23321552341493607	-0.3311087376244848	0.1316725861880498	-0.6714881044761469	0.009270629227177307	-2.5146368519838123	0.05442047204354344	0.5036298607729148	0.17987747282783423
