protein_id	entry	sample_id	batch	lfq	n_unique_peptides_msms_run	n_unique_peptides_mbr_run	mbr_intensity_frac_run	n_runs_with_psm_any
psvid_78150_sp|P13284|GILT_HUMAN	GILT_HUMAN	AZ909	B2021-05-06	20.6515	0	1	1	4
psvid_78636_sp|P51452|DUS3_HUMAN	DUS3_HUMAN	AZ909	B2021-05-06	18.7628	0	1	1	4
psvid_79163_sp|Q9NNW7|TRXR2_HUMAN	TRXR2_HUMAN	AZ909	B2021-05-06	19.4023	0	1	1	5
psvid_79584_sp|Q96F85|CNRP1_HUMAN	CNRP1_HUMAN	AZ909	B2021-05-06	21.6289	0	1	1	3
psvid_79932_sp|Q7Z4T8|GLTL5_HUMAN	GLTL5_HUMAN	AZ909	B2021-05-06	21.3629	0	1	1	2
psvid_80081_sp|Q13126|MTAP_HUMAN	MTAP_HUMAN	AZ909	B2021-05-06	19.199	0	1	1	1
psvid_80142_sp|O43583|DENR_HUMAN	DENR_HUMAN	AZ909	B2021-05-06	21.5733	0	1	1	5
psvid_80550_sp|Q17RN3|FA98C_HUMAN	FA98C_HUMAN	AZ909	B2021-05-06	20.1285	0	1	1	1
psvid_80855_sp|P18283|GPX2_HUMAN	GPX2_HUMAN	AZ909	B2021-05-06	19.547	0	1	1	1
psvid_82079_sp|Q8TEQ8|PIGO_HUMAN	PIGO_HUMAN	AZ909	B2021-05-06	22.0941	0	2	1	7
psvid_83185_sp|Q6P9B6|MEAK7_HUMAN	MEAK7_HUMAN	AZ909	B2021-05-06	18.4649	0	1	1	1
psvid_8353_sp|Q96EK6|GNA1_HUMAN	GNA1_HUMAN	AZ909	B2021-05-06	22.2269	0	2	1	4
psvid_83833_sp|Q9BRA2|TXD17_HUMAN	TXD17_HUMAN	AZ909	B2021-05-06	21.7833	0	1	1	7
psvid_84162_sp|Q9BVV7|TIM21_HUMAN	TIM21_HUMAN	AZ909	B2021-05-06	20.1967	0	1	1	4
psvid_84302_sp|P21462|FPR1_HUMAN	FPR1_HUMAN	AZ909	B2021-05-06	18.7892	0	1	1	1
psvid_84306_sp|Q68CP4|HGNAT_HUMAN	HGNAT_HUMAN	AZ909	B2021-05-06	16.9433	0	1	1	3
psvid_85127_sp|Q8NBL1|PGLT1_HUMAN	PGLT1_HUMAN	AZ909	B2021-05-06	20.8935	0	2	1	6
psvid_85842_sp|P60983|GMFB_HUMAN	GMFB_HUMAN	AZ909	B2021-05-06	24.6089	0	1	1	2
psvid_86217_sp|Q9H477|RBSK_HUMAN	RBSK_HUMAN	AZ909	B2021-05-06	19.559	0	1	1	5
psvid_86697_sp|Q9HBU9|POPD2_HUMAN	POPD2_HUMAN	AZ909	B2021-05-06	20.886	0	1	1	3
psvid_86735_sp|Q8N138|ORML3_HUMAN	ORML3_HUMAN	AZ909	B2021-05-06	21.1201	0	1	1	6
psvid_86958_sp|Q9NR45|SIAS_HUMAN	SIAS_HUMAN	AZ909	B2021-05-06	19.2974	0	1	1	1
psvid_87077_sp|P08185|CBG_HUMAN	CBG_HUMAN	AZ909	B2021-05-06	21.7087	0	2	1	7
psvid_87787_sp|O15218|ACKR5_HUMAN	ACKR5_HUMAN	AZ909	B2021-05-06	20.0439	0	1	1	6
psvid_87840_sp|Q9UJ83|HACL1_HUMAN	HACL1_HUMAN	AZ909	B2021-05-06	19.1147	0	1	1	2
psvid_880568_sp|P07686|HEXB_HUMAN	HEXB_HUMAN	AZ909	B2021-05-06	22.2333	0	3	1	5
psvid_88405_sp|Q8TCD1|CR032_HUMAN	CR032_HUMAN	AZ909	B2021-05-06	21.8255	0	1	1	6
psvid_885052_sp|P62861|RS30_HUMAN	RS30_HUMAN	AZ909	B2021-05-06	20.6501	0	1	1	6
psvid_88514_sp|Q969E8|TSR2_HUMAN	TSR2_HUMAN	AZ909	B2021-05-06	19.9054	0	1	1	4
psvid_89090_sp|Q9UBI1|COMD3_HUMAN	COMD3_HUMAN	AZ909	B2021-05-06	18.031	0	1	1	1
psvid_89473_sp|Q9NZJ6|COQ3_HUMAN	COQ3_HUMAN	AZ909	B2021-05-06	21.393	0	2	1	5
psvid_90367_sp|Q9Y3D7|TIM16_HUMAN	TIM16_HUMAN	AZ909	B2021-05-06	22.5729	0	1	1	5
psvid_90910_sp|O43677|NDUC1_HUMAN	NDUC1_HUMAN	AZ909	B2021-05-06	19.5478	0	1	1	2
psvid_90974_sp|Q8IVB4|SL9A9_HUMAN	SL9A9_HUMAN	AZ909	B2021-05-06	19.1072	0	1	1	2
psvid_90998_sp|P02745|C1QA_HUMAN	C1QA_HUMAN	AZ909	B2021-05-06	20.0709	0	1	1	6
psvid_91201_sp|P34810|CD68_HUMAN	CD68_HUMAN	AZ909	B2021-05-06	20.7689	0	1	1	3
psvid_91354_sp|Q8N5N7|RM50_HUMAN	RM50_HUMAN	AZ909	B2021-05-06	21.6226	0	2	1	5
psvid_93137_sp|P53701|CCHL_HUMAN	CCHL_HUMAN	AZ909	B2021-05-06	20.4796	0	1	1	3
psvid_94453_sp|P54709|AT1B3_HUMAN	AT1B3_HUMAN	AZ909	B2021-05-06	19.0263	0	1	1	1
psvid_94580_sp|Q7Z4Y8|AT5L2_HUMAN	AT5L2_HUMAN	AZ909	B2021-05-06	21.0919	0	1	1	3
psvid_94842_sp|P04066|FUCO_HUMAN	FUCO_HUMAN	AZ909	B2021-05-06	20.4848	0	1	1	5
psvid_95068_sp|O95336|6PGL_HUMAN	6PGL_HUMAN	AZ909	B2021-05-06	22.0576	0	1	1	6
psvid_95821_sp|Q9BUP0|EFHD1_HUMAN	EFHD1_HUMAN	AZ909	B2021-05-06	19.4449	0	1	1	4
psvid_95992_sp|Q9UHD4|CIDEB_HUMAN	CIDEB_HUMAN	AZ909	B2021-05-06	22.0872	0	2	1	7
psvid_96766_sp|Q9BY43|CHM4A_HUMAN	CHM4A_HUMAN	AZ909	B2021-05-06	21.4243	0	2	1	4
psvid_97344_sp|O75431|MTX2_HUMAN	MTX2_HUMAN	AZ909	B2021-05-06	22.7365	0	1	1	6
psvid_97387_sp|Q12893|TM115_HUMAN	TM115_HUMAN	AZ909	B2021-05-06	20.119	0	1	1	1
psvid_98079_sp|A2RUH7|MBPHL_HUMAN	MBPHL_HUMAN	AZ909	B2021-05-06	26.2819	0	1	1	3
psvid_99283_sp|O75506|HSBP1_HUMAN	HSBP1_HUMAN	AZ909	B2021-05-06	18.4133	0	1	1	1
psvid_9953_sp|Q9Y3B4|SF3B6_HUMAN	SF3B6_HUMAN	AZ909	B2021-05-06	20.4971	0	1	1	3
psvid_100108_sp|P03950|ANGI_HUMAN	ANGI_HUMAN	AZ906	B2021-05-06	23.0426	0	1	1	3
psvid_102284_sp|O60218|AK1BA_HUMAN	AK1BA_HUMAN	AZ906	B2021-05-06	21.919	0	1	1	3
psvid_103084_sp|A0PJX8|TMM82_HUMAN	TMM82_HUMAN	AZ906	B2021-05-06	20.889	0	1	1	3
psvid_103297_sp|O14957|QCR10_HUMAN	QCR10_HUMAN	AZ906	B2021-05-06	22.3034	0	1	1	3
psvid_103831_sp|Q629K1|TRIQK_HUMAN	TRIQK_HUMAN	AZ906	B2021-05-06	21.2073	0	1	1	2
psvid_104200_sp|P13164|IFM1_HUMAN	IFM1_HUMAN	AZ906	B2021-05-06	19.4269	0	1	1	4
psvid_110612_sp|Q8N4V1|EMC5_HUMAN	EMC5_HUMAN	AZ906	B2021-05-06	21.0538	0	2	1	6
psvid_1265191_sp|Q5SWA1|PR15B_HUMAN	PR15B_HUMAN	AZ906	B2021-05-06	21.4749	0	1	1	2
psvid_1265196_sp|P07358|CO8B_HUMAN	CO8B_HUMAN	AZ906	B2021-05-06	21.3959	0	3	1	5
psvid_15334_sp|Q7RTV0|PHF5A_HUMAN	PHF5A_HUMAN	AZ906	B2021-05-06	21.7222	0	1	1	3
psvid_166059_sp|Q9Y3P4|RHBD3_HUMAN	RHBD3_HUMAN	AZ906	B2021-05-06	18.5239	0	1	1	2
psvid_166820_sp|Q9BWQ6|YIPF2_HUMAN	YIPF2_HUMAN	AZ906	B2021-05-06	18.4476	0	1	1	3
psvid_23219_sp|O60832|DKC1_HUMAN	DKC1_HUMAN	AZ906	B2021-05-06	18.7811	0	1	1	2
psvid_23474_sp|Q9BX68|HINT2_HUMAN	HINT2_HUMAN	AZ906	B2021-05-06	21.5381	0	2	1	5
psvid_23485_sp|Q9H0A0|NAT10_HUMAN	NAT10_HUMAN	AZ906	B2021-05-06	17.7252	0	1	1	1
psvid_23501_sp|Q8N3G9|TM130_HUMAN	TM130_HUMAN	AZ906	B2021-05-06	20.7043	0	1	1	2
psvid_24000_sp|Q9P0L2|MARK1_HUMAN	MARK1_HUMAN	AZ906	B2021-05-06	22.5336	0	1	1	2
psvid_24061_sp|Q9NYQ8|FAT2_HUMAN	FAT2_HUMAN	AZ906	B2021-05-06	20.7316	0	1	1	1
psvid_24317_sp|O14924|RGS12_HUMAN	RGS12_HUMAN	AZ906	B2021-05-06	21.308	0	1	1	3
psvid_24420_sp|Q96N67|DOCK7_HUMAN	DOCK7_HUMAN	AZ906	B2021-05-06	16.8756	0	1	1	3
psvid_24789_sp|Q96LK8|SPT32_HUMAN	SPT32_HUMAN	AZ906	B2021-05-06	20.8277	0	1	1	2
psvid_24861_sp|Q96J02|ITCH_HUMAN	ITCH_HUMAN	AZ906	B2021-05-06	20.4174	0	2	1	4
psvid_25075_sp|O14976|GAK_HUMAN	GAK_HUMAN	AZ906	B2021-05-06	20.2589	0	1	1	2
psvid_25085_sp|Q5T3F8|TM63B_HUMAN	TM63B_HUMAN	AZ906	B2021-05-06	18.6414	0	1	1	2
psvid_25915_sp|Q86YZ3|HORN_HUMAN	HORN_HUMAN	AZ906	B2021-05-06	14.3407	0	1	1	2
psvid_26664_sp|Q99707|METH_HUMAN	METH_HUMAN	AZ906	B2021-05-06	19.2897	0	1	1	3
psvid_26897_sp|P62942|FKB1A_HUMAN	FKB1A_HUMAN	AZ906	B2021-05-06	21.0128	0	1	1	4
psvid_27559_sp|Q14203|DCTN1_HUMAN	DCTN1_HUMAN	AZ906	B2021-05-06	18.4104	0	1	1	5
psvid_27623_sp|O43172|PRP4_HUMAN	PRP4_HUMAN	AZ906	B2021-05-06	19.0674	0	1	1	3
psvid_28280_sp|Q96DX4|RSPRY_HUMAN	RSPRY_HUMAN	AZ906	B2021-05-06	18.469	0	1	1	1
psvid_28593_sp|Q8N201|INT1_HUMAN	INT1_HUMAN	AZ906	B2021-05-06	18.3742	0	1	1	3
psvid_29405_sp|O00178|GTPB1_HUMAN	GTPB1_HUMAN	AZ906	B2021-05-06	24.1398	0	1	1	3
psvid_29550_sp|O75600|KBL_HUMAN	KBL_HUMAN	AZ906	B2021-05-06	21.3543	0	1	1	1
psvid_29652_sp|Q96RL7|VP13A_HUMAN	VP13A_HUMAN	AZ906	B2021-05-06	17.9545	0	1	1	2
psvid_29709_sp|Q8TD30|ALAT2_HUMAN	ALAT2_HUMAN	AZ906	B2021-05-06	19.6904	0	1	1	3
psvid_30144_sp|P16278|BGAL_HUMAN	BGAL_HUMAN	AZ906	B2021-05-06	20.7535	0	1	1	4
psvid_30308_sp|Q7Z401|MYCPP_HUMAN	MYCPP_HUMAN	AZ906	B2021-05-06	22.6162	0	1	1	3
psvid_31134_sp|Q6ZR08|DYH12_HUMAN	DYH12_HUMAN	AZ906	B2021-05-06	23.1307	0	1	1	5
psvid_31323_sp|Q8N6G5|CGAT2_HUMAN	CGAT2_HUMAN	AZ906	B2021-05-06	21.5198	0	1	1	3
psvid_31372_sp|Q68CQ7|GL8D1_HUMAN	GL8D1_HUMAN	AZ906	B2021-05-06	20.5179	0	1	1	2
psvid_31448_sp|P49895|IOD1_HUMAN	IOD1_HUMAN	AZ906	B2021-05-06	22.3778	0	2	1	5
psvid_31802_sp|Q8IUR7|ARMC8_HUMAN	ARMC8_HUMAN	AZ906	B2021-05-06	19.3373	0	1	1	5
psvid_31809_sp|P08123|CO1A2_HUMAN	CO1A2_HUMAN	AZ906	B2021-05-06	20.2777	0	1	1	6
psvid_32174_sp|Q9ULC6|PADI1_HUMAN	PADI1_HUMAN	AZ906	B2021-05-06	22.4924	0	1	1	2
psvid_32344_sp|Q9NV70|EXOC1_HUMAN	EXOC1_HUMAN	AZ906	B2021-05-06	19.256	0	1	1	3
psvid_32943_sp|P03971|AMH_HUMAN	AMH_HUMAN	AZ906	B2021-05-06	22.9586	0	1	1	4
psvid_33954_sp|Q8N9H8|MUT7_HUMAN	MUT7_HUMAN	AZ906	B2021-05-06	21.1657	0	1	1	1
psvid_34050_sp|Q8IX12|CCAR1_HUMAN	CCAR1_HUMAN	AZ906	B2021-05-06	20.0946	0	1	1	2
psvid_34378_sp|P21359|NF1_HUMAN	NF1_HUMAN	AZ906	B2021-05-06	15.9074	0	1	1	3
psvid_34451_sp|P54886|P5CS_HUMAN	P5CS_HUMAN	AZ906	B2021-05-06	20.9994	0	1	1	4
psvid_34476_sp|Q86YA3|ZGRF1_HUMAN	ZGRF1_HUMAN	AZ906	B2021-05-06	22.0685	0	1	1	5
psvid_34692_sp|Q9UEW3|MARCO_HUMAN	MARCO_HUMAN	AZ906	B2021-05-06	19.5883	0	1	1	5
psvid_34797_sp|Q99674|CGRE1_HUMAN	CGRE1_HUMAN	AZ906	B2021-05-06	24.4732	0	1	1	4
psvid_35407_sp|Q96CN5|LRC45_HUMAN	LRC45_HUMAN	AZ906	B2021-05-06	19.8876	0	1	1	2
psvid_35675_sp|P10074|ZBT48_HUMAN	ZBT48_HUMAN	AZ906	B2021-05-06	23.0823	0	1	1	3
psvid_35683_sp|Q63HN8|RN213_HUMAN	RN213_HUMAN	AZ906	B2021-05-06	19.6606	0	1	1	5
psvid_35763_sp|O00291|HIP1_HUMAN	HIP1_HUMAN	AZ906	B2021-05-06	21.8936	0	1	1	3
psvid_36206_sp|P46734|MP2K3_HUMAN	MP2K3_HUMAN	AZ906	B2021-05-06	19.5701	0	1	1	4
psvid_36285_sp|Q92556|ELMO1_HUMAN	ELMO1_HUMAN	AZ906	B2021-05-06	19.8608	0	1	1	3
psvid_36752_sp|Q9NSC2|SALL1_HUMAN	SALL1_HUMAN	AZ906	B2021-05-06	17.6248	0	1	1	2
psvid_37290_sp|Q8IXS0|F217A_HUMAN	F217A_HUMAN	AZ906	B2021-05-06	20.6452	0	1	1	2
psvid_37451_sp|Q9BRZ2|TRI56_HUMAN	TRI56_HUMAN	AZ906	B2021-05-06	20.3922	0	1	1	5
psvid_38697_sp|Q01844|EWS_HUMAN	EWS_HUMAN	AZ906	B2021-05-06	20.1894	0	1	1	3
psvid_38746_sp|P19838|NFKB1_HUMAN	NFKB1_HUMAN	AZ906	B2021-05-06	20.2882	0	1	1	3
psvid_38948_sp|P00491|PNPH_HUMAN	PNPH_HUMAN	AZ906	B2021-05-06	20.3811	0	1	1	5
psvid_39830_sp|Q9H489|TSY26_HUMAN	TSY26_HUMAN	AZ906	B2021-05-06	21.2136	0	1	1	2
psvid_40261_sp|A5D6W6|FITM1_HUMAN	FITM1_HUMAN	AZ906	B2021-05-06	17.8039	0	1	1	2
psvid_40553_sp|O14832|PAHX_HUMAN	PAHX_HUMAN	AZ906	B2021-05-06	22.1107	0	4	1	7
psvid_40718_sp|Q8IWW8|HOT_HUMAN	HOT_HUMAN	AZ906	B2021-05-06	19.8417	0	1	1	4
psvid_41102_sp|P13598|ICAM2_HUMAN	ICAM2_HUMAN	AZ906	B2021-05-06	22.2525	0	1	1	3
psvid_41662_sp|Q01081|U2AF1_HUMAN	U2AF1_HUMAN	AZ906	B2021-05-06	22.2485	0	3	1	7
psvid_41752_sp|Q86X10|RLGPB_HUMAN	RLGPB_HUMAN	AZ906	B2021-05-06	18.9607	0	1	1	5
psvid_41808_sp|Q8IY21|DDX60_HUMAN	DDX60_HUMAN	AZ906	B2021-05-06	19.3394	0	1	1	4
psvid_41810_sp|Q8N7P7|YH007_HUMAN	YH007_HUMAN	AZ906	B2021-05-06	21.96	0	1	1	2
psvid_419949_sp|P17405|ASM_HUMAN	ASM_HUMAN	AZ906	B2021-05-06	20.9993	0	1	1	5
psvid_42098_sp|O00337|S28A1_HUMAN	S28A1_HUMAN	AZ906	B2021-05-06	20.2467	0	1	1	1
psvid_42246_sp|Q9Y4H2|IRS2_HUMAN	IRS2_HUMAN	AZ906	B2021-05-06	21.4713	0	1	1	1
psvid_42491_sp|O75636|FCN3_HUMAN	FCN3_HUMAN	AZ906	B2021-05-06	19.1673	0	1	1	2
psvid_43000_sp|O60427|FADS1_HUMAN	FADS1_HUMAN	AZ906	B2021-05-06	21.4462	0	2	1	4
psvid_43076_sp|Q9HA77|SYCM_HUMAN	SYCM_HUMAN	AZ906	B2021-05-06	15.239	0	1	1	3
psvid_43689_sp|P51798|CLCN7_HUMAN	CLCN7_HUMAN	AZ906	B2021-05-06	19.881	0	1	1	4
psvid_44271_sp|Q68DH5|LMBD2_HUMAN	LMBD2_HUMAN	AZ906	B2021-05-06	18.3544	0	1	1	2
psvid_44549_sp|O14523|C2C2L_HUMAN	C2C2L_HUMAN	AZ906	B2021-05-06	19.7996	0	1	1	3
psvid_44882_sp|Q9P0T7|TMEM9_HUMAN	TMEM9_HUMAN	AZ906	B2021-05-06	22.2111	0	1	1	1
psvid_45519_sp|Q56UN5|M3K19_HUMAN	M3K19_HUMAN	AZ906	B2021-05-06	25.6553	0	1	1	4
psvid_45541_sp|Q14031|CO4A6_HUMAN	CO4A6_HUMAN	AZ906	B2021-05-06	19.8848	0	1	1	1
psvid_45943_sp|Q99541|PLIN2_HUMAN	PLIN2_HUMAN	AZ906	B2021-05-06	24.0245	0	1	1	4
psvid_46731_sp|Q9BYV1|AGT2_HUMAN	AGT2_HUMAN	AZ906	B2021-05-06	20.2555	0	1	1	1
psvid_47177_sp|P0C7P0|CISD3_HUMAN	CISD3_HUMAN	AZ906	B2021-05-06	19.579	0	1	1	4
psvid_48598_sp|Q9BX95|SGPP1_HUMAN	SGPP1_HUMAN	AZ906	B2021-05-06	21.2168	0	1	1	5
psvid_48668_sp|Q9H9J2|RM44_HUMAN	RM44_HUMAN	AZ906	B2021-05-06	18.7858	0	1	1	1
psvid_48976_sp|Q7Z7J5|DPPA2_HUMAN	DPPA2_HUMAN	AZ906	B2021-05-06	20.9841	0	1	1	2
psvid_49132_sp|Q9NSK7|CS012_HUMAN	CS012_HUMAN	AZ906	B2021-05-06	19.6793	0	1	1	1
psvid_49163_sp|P78345|RPP38_HUMAN	RPP38_HUMAN	AZ906	B2021-05-06	18.9106	0	1	1	2
psvid_49295_sp|P53396|ACLY_HUMAN	ACLY_HUMAN	AZ906	B2021-05-06	21.4813	0	2	1	4
psvid_49921_sp|Q9NUN5|LMBD1_HUMAN	LMBD1_HUMAN	AZ906	B2021-05-06	21.8158	0	1	1	7
psvid_50662_sp|O14737|PDCD5_HUMAN	PDCD5_HUMAN	AZ906	B2021-05-06	17.4716	0	1	1	2
psvid_50894_sp|Q96C01|TIMCC_HUMAN	TIMCC_HUMAN	AZ906	B2021-05-06	22.2933	0	2	1	4
psvid_52158_sp|Q9Y666|S12A7_HUMAN	S12A7_HUMAN	AZ906	B2021-05-06	20.5097	0	1	1	4
psvid_52357_sp|Q9BX66|SRBS1_HUMAN	SRBS1_HUMAN	AZ906	B2021-05-06	18.7743	0	1	1	1
psvid_52492_sp|P54577|SYYC_HUMAN	SYYC_HUMAN	AZ906	B2021-05-06	21.1829	0	1	1	2
psvid_52494_sp|Q6R327|RICTR_HUMAN	RICTR_HUMAN	AZ906	B2021-05-06	19.2444	0	1	1	3
psvid_53540_sp|Q9BSF4|TIM29_HUMAN	TIM29_HUMAN	AZ906	B2021-05-06	22.2679	0	2	1	3
psvid_53694_sp|Q13263|TIF1B_HUMAN	TIF1B_HUMAN	AZ906	B2021-05-06	18.9779	0	1	1	2
psvid_54130_sp|Q86TU7|SETD3_HUMAN	SETD3_HUMAN	AZ906	B2021-05-06	20.0294	0	1	1	2
psvid_54356_sp|Q15637|SF01_HUMAN	SF01_HUMAN	AZ906	B2021-05-06	18.6675	0	1	1	1
psvid_55047_sp|Q9GZU1|MCLN1_HUMAN	MCLN1_HUMAN	AZ906	B2021-05-06	20.085	0	1	1	2
psvid_55366_sp|Q92882|OSTF1_HUMAN	OSTF1_HUMAN	AZ906	B2021-05-06	20.3132	0	1	1	3
psvid_55380_sp|P35916|VGFR3_HUMAN	VGFR3_HUMAN	AZ906	B2021-05-06	17.659	0	1	1	1
psvid_55407_sp|Q6P6B7|ANR16_HUMAN	ANR16_HUMAN	AZ906	B2021-05-06	20.7458	0	1	1	1
psvid_55650_sp|P09874|PARP1_HUMAN	PARP1_HUMAN	AZ906	B2021-05-06	23.5365	0	2	1	6
psvid_55658_sp|Q96MH6|DIESL_HUMAN	DIESL_HUMAN	AZ906	B2021-05-06	20.1946	0	1	1	3
psvid_56639_sp|Q9ULG6|CCPG1_HUMAN	CCPG1_HUMAN	AZ906	B2021-05-06	21.5408	0	2	1	6
psvid_56840_sp|Q9GZY8|MFF_HUMAN	MFF_HUMAN	AZ906	B2021-05-06	19.2912	0	1	1	3
psvid_56928_sp|Q9Y365|STA10_HUMAN	STA10_HUMAN	AZ906	B2021-05-06	22.7642	0	1	1	3
psvid_57041_sp|P04233|HG2A_HUMAN	HG2A_HUMAN	AZ906	B2021-05-06	21.2525	0	1	1	4
psvid_57755_sp|Q96QU8|XPO6_HUMAN	XPO6_HUMAN	AZ906	B2021-05-06	19.9514	0	1	1	2
psvid_57918_sp|Q6P3W7|SCYL2_HUMAN	SCYL2_HUMAN	AZ906	B2021-05-06	19.4634	0	1	1	1
psvid_59188_sp|Q96AA3|RFT1_HUMAN	RFT1_HUMAN	AZ906	B2021-05-06	21.6769	0	2	1	6
psvid_59903_sp|Q8N5C6|SRBD1_HUMAN	SRBD1_HUMAN	AZ906	B2021-05-06	17.6649	0	1	1	3
psvid_60009_sp|Q8WUW1|BRK1_HUMAN	BRK1_HUMAN	AZ906	B2021-05-06	19.924	0	1	1	2
psvid_60681_sp|Q9H089|LSG1_HUMAN	LSG1_HUMAN	AZ906	B2021-05-06	22.5896	0	2	1	5
psvid_60919_sp|Q9Y548|YIPF1_HUMAN	YIPF1_HUMAN	AZ906	B2021-05-06	19.3809	0	1	1	3
psvid_61073_sp|P46063|RECQ1_HUMAN	RECQ1_HUMAN	AZ906	B2021-05-06	19.5674	0	1	1	4
psvid_61109_sp|P16401|H15_HUMAN	H15_HUMAN	AZ906	B2021-05-06	21.1146	0	1	1	7
psvid_61283_sp|Q96PB8|LRC3B_HUMAN	LRC3B_HUMAN	AZ906	B2021-05-06	21.288	0	1	1	2
psvid_61521_sp|O95562|SFT2B_HUMAN	SFT2B_HUMAN	AZ906	B2021-05-06	20.6084	0	1	1	3
psvid_61560_sp|Q8WW52|F151A_HUMAN	F151A_HUMAN	AZ906	B2021-05-06	20.0907	0	2	1	3
psvid_61983_sp|Q92522|H1X_HUMAN	H1X_HUMAN	AZ906	B2021-05-06	19.5449	0	1	1	4
psvid_62140_sp|P23946|CMA1_HUMAN	CMA1_HUMAN	AZ906	B2021-05-06	18.7408	0	1	1	2
psvid_62168_sp|Q92688|AN32B_HUMAN	AN32B_HUMAN	AZ906	B2021-05-06	18.4861	0	1	1	1
psvid_62328_sp|P51114|FXR1_HUMAN	FXR1_HUMAN	AZ906	B2021-05-06	18.2724	0	1	1	7
psvid_62550_sp|P46087|NOP2_HUMAN	NOP2_HUMAN	AZ906	B2021-05-06	20.7755	0	2	1	3
psvid_62853_sp|Q9P000|COMD9_HUMAN	COMD9_HUMAN	AZ906	B2021-05-06	20.8434	0	1	1	1
psvid_63557_sp|Q96CW5|GCP3_HUMAN	GCP3_HUMAN	AZ906	B2021-05-06	17.8873	0	1	1	1
psvid_63708_sp|Q9UKV3|ACINU_HUMAN	ACINU_HUMAN	AZ906	B2021-05-06	21.3094	0	3	1	5
psvid_64787_sp|Q9UJU6|DBNL_HUMAN	DBNL_HUMAN	AZ906	B2021-05-06	20.1881	0	1	1	4
psvid_65026_sp|Q5GLZ8|HERC4_HUMAN	HERC4_HUMAN	AZ906	B2021-05-06	21.8827	0	1	1	2
psvid_65506_sp|P06703|S10A6_HUMAN	S10A6_HUMAN	AZ906	B2021-05-06	23.3488	0	1	1	3
psvid_65942_sp|Q9NUL5|SHFL_HUMAN	SHFL_HUMAN	AZ906	B2021-05-06	20.1736	0	1	1	4
psvid_66029_sp|O60353|FZD6_HUMAN	FZD6_HUMAN	AZ906	B2021-05-06	20.5137	0	1	1	4
psvid_66161_sp|Q8IUH5|ZDH17_HUMAN	ZDH17_HUMAN	AZ906	B2021-05-06	17.7642	0	1	1	2
psvid_66680_sp|Q9BZH6|WDR11_HUMAN	WDR11_HUMAN	AZ906	B2021-05-06	21.7029	0	1	1	5
psvid_67092_sp|Q9UIF3|TEKT2_HUMAN	TEKT2_HUMAN	AZ906	B2021-05-06	18.4372	0	1	1	4
psvid_67204_sp|Q9UMX0|UBQL1_HUMAN	UBQL1_HUMAN	AZ906	B2021-05-06	21.836	0	1	1	5
psvid_67891_sp|Q96AJ9|VTI1A_HUMAN	VTI1A_HUMAN	AZ906	B2021-05-06	20.0539	0	1	1	2
psvid_68011_sp|Q7Z4G4|TRM11_HUMAN	TRM11_HUMAN	AZ906	B2021-05-06	22.1731	0	1	1	2
psvid_68310_sp|Q9Y6W5|WASF2_HUMAN	WASF2_HUMAN	AZ906	B2021-05-06	19.5343	0	1	1	4
psvid_68617_sp|Q969N2|PIGT_HUMAN	PIGT_HUMAN	AZ906	B2021-05-06	19.718	0	1	1	4
psvid_69680_sp|Q5ZPR3|CD276_HUMAN	CD276_HUMAN	AZ906	B2021-05-06	20.3931	0	1	1	4
psvid_70783_sp|P56589|PEX3_HUMAN	PEX3_HUMAN	AZ906	B2021-05-06	22.3451	0	1	1	5
psvid_71105_sp|Q96DI7|SNR40_HUMAN	SNR40_HUMAN	AZ906	B2021-05-06	22.5095	0	2	1	4
psvid_71475_sp|Q8TAD4|ZNT5_HUMAN	ZNT5_HUMAN	AZ906	B2021-05-06	22.1096	0	1	1	5
psvid_71749_sp|P21926|CD9_HUMAN	CD9_HUMAN	AZ906	B2021-05-06	21.6129	0	1	1	7
psvid_72410_sp|Q8IUW5|RELL1_HUMAN	RELL1_HUMAN	AZ906	B2021-05-06	21.5183	0	1	1	3
psvid_72424_sp|O75427|LRCH4_HUMAN	LRCH4_HUMAN	AZ906	B2021-05-06	19.4672	0	1	1	2
psvid_74513_sp|Q14642|I5P1_HUMAN	I5P1_HUMAN	AZ906	B2021-05-06	22.2523	0	1	1	1
psvid_74739_sp|Q13151|ROA0_HUMAN	ROA0_HUMAN	AZ906	B2021-05-06	22.6513	0	1	1	6
psvid_75117_sp|P41223|BUD31_HUMAN	BUD31_HUMAN	AZ906	B2021-05-06	19.8856	0	2	1	4
psvid_75267_sp|Q9Y584|TIM22_HUMAN	TIM22_HUMAN	AZ906	B2021-05-06	20.3309	0	1	1	2
psvid_75685_sp|Q86U38|NOP9_HUMAN	NOP9_HUMAN	AZ906	B2021-05-06	19.0251	0	1	1	4
psvid_77130_sp|O75436|VP26A_HUMAN	VP26A_HUMAN	AZ906	B2021-05-06	21.3919	0	1	1	4
psvid_77624_sp|Q9UL15|BAG5_HUMAN	BAG5_HUMAN	AZ906	B2021-05-06	19.992	0	1	1	2
psvid_77778_sp|P19075|TSN8_HUMAN	TSN8_HUMAN	AZ906	B2021-05-06	19.3399	0	1	1	2
psvid_77897_sp|O43237|DC1L2_HUMAN	DC1L2_HUMAN	AZ906	B2021-05-06	20.5814	0	1	1	2
psvid_78113_sp|Q9BXW7|HDHD5_HUMAN	HDHD5_HUMAN	AZ906	B2021-05-06	20.6307	0	1	1	2
