feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|Q9Y5C1|ANGL3_HUMAN	psvid_86071_sp|Q9Y5C1|ANGL3_HUMAN	-0.7398395038756633	-1.647331168538571	0.16765216078724443	0.41138979245995155	-1.7983905226517891	0.10008491462578298	1.0	0.44946581684638504	1.9928830260202504	0.5089907883670926	0.713435903474932	0.32316534991064705	-2.2893528160745693	0.047602044724785464	1.0	False	False	False	False
sp|P62266|RS23_HUMAN	psvid_40300_sp|P62266|RS23_HUMAN	0.6001344823959323	-0.14124871140194717	1.3415176761938117	0.33608846241369994	1.785644404707982	0.102224130089068	1.0	0.506178989235124	4.018235961265617	0.18804403791406227	0.43364044773759547	0.34979483329229405	1.7156756626375051	0.12008742466536577	1.0	False	False	False	False
sp|Q5J8M3|EMC4_HUMAN	psvid_28301_sp|Q5J8M3|EMC4_HUMAN	-0.9767226489021295	-2.190289729048425	0.2368444312441662	0.5501418125124736	-1.77540159043989	0.10397323110864828	1.0	0.8347272088729973	0.9883613244510647	0.49103831584502405	0.7007412616972287	0.5177123821131128	-1.886612494983227	0.09156824754719924	1.0	False	False	False	False
sp|O94905|ERLN2_HUMAN	psvid_28780_sp|O94905|ERLN2_HUMAN	-0.33766583720384413	-0.7594157068281002	0.08408403242041201	0.1911902864685629	-1.766124437809062	0.10558081975941366	1.0	0.2249663477932353	5.562878340315892	0.10121760017142853	0.31814713604153116	0.23317777893051833	-1.4481046982802803	0.18124642733417043	1.0	False	False	False	False
sp|P51809|VAMP7_HUMAN	psvid_61910_sp|P51809|VAMP7_HUMAN	-1.042481250360578	-2.351765616694963	0.2668031159738069	0.593532970837189	-1.756399899554256	0.10729007621170034	1.0	0.9301953989197369	2.063721875540867	0.5037714892962905	0.7097686167310375	0.5689807056025836	-1.8321908635839064	0.09987987014425453	1.0	False	False	False	False
sp|P22830|HEMH_HUMAN	psvid_52142_sp|P22830|HEMH_HUMAN	-0.45356032691071135	-1.0240100027680898	0.11688934894666714	0.25859981187484027	-1.7539081858660825	0.10773204900756701	1.0	0.321599825485315	4.175485656788161	0.17163336077315497	0.4142865684199223	0.26802202951186543	-1.6922501771095353	0.12457909324612852	1.0	False	False	False	False
sp|Q15070|OXA1L_HUMAN	psvid_75881_sp|Q15070|OXA1L_HUMAN	-0.7267226489021295	-1.6418375260974147	0.18839222829315594	0.41484559480358835	-1.7517906855108383	0.10810893822549131	1.0	0.45464385098429183	1.8633613244510647	0.5159872360676174	0.7183225153561716	0.32555152601323956	-2.2322815002641856	0.052270663897112345	1.0	False	False	False	False
sp|Q15800|MSMO1_HUMAN	psvid_105695_sp|Q15800|MSMO1_HUMAN	-0.8098664836738476	-1.8362882992109073	0.21655533186321207	0.46530395166440236	-1.7405106506766976	0.11013679661813203	1.0	0.7015834608502634	2.9797352464337434	0.3590419287918365	0.5992010754261348	0.44765065757041006	-1.8091484285298194	0.10360707849735883	1.0	False	False	False	False
sp|Q16777|H2A2C_HUMAN	psvid_48129_sp|Q16777|H2A2C_HUMAN	-0.5819395806972736	-1.3239824659516506	0.16010330455710353	0.3363875178672583	-1.729967819218882	0.112063088288256	1.0	0.5104182043477927	4.058762048826059	0.1835641113303943	0.4284438251747763	0.3518258040561078	-1.6540559958600085	0.13223201811920804	1.0	False	False	False	False
sp|Q6FI13|H2A2A_HUMAN	psvid_48118_sp|Q6FI13|H2A2A_HUMAN	-0.5819395806972736	-1.3239824659516506	0.16010330455710353	0.3363875178672583	-1.729967819218882	0.112063088288256	1.0	0.5104182043477927	4.058762048826059	0.1835641113303943	0.4284438251747763	0.3518258040561078	-1.6540559958600085	0.13223201811920804	1.0	False	False	False	False
sp|O00442|RTCA_HUMAN	psvid_43288_sp|O00442|RTCA_HUMAN	0.75	-0.2064374110800733	1.7064374110800733	0.43357818409419835	1.7297918288182517	0.11209549971552356	1.0	0.5400617248673217	0.875	0.4813274702396492	0.6937776807015698	0.3661664736898533	2.0482486898438923	0.07056380326085775	1.0	False	False	False	False
