feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
psvid_62542_sp|Q15005|SPCS2_HUMAN	Q15005	SPCS2_HUMAN	-0.27541351907049805	-0.44179331414220635	-0.10903372399878974	0.07180562105811424	-3.835542608114181	0.005239908796218776	0.6120621729922028	0.08714978804881993	26.186217851004358	0.01201521071763395	0.10961391662391208	0.08139391243323438	-3.3837115189224214	0.014763443807654729	0.727886094873094	False	False	False	False
psvid_68413_sp|P00846|ATP6_HUMAN	P00846	ATP6_HUMAN	-0.5218340571416427	-0.8383171798505673	-0.205350934432718	0.13658670015028754	-3.8205334528725277	0.005350804249298693	0.6120621729922028	0.18072514283072308	22.870638691895618	0.04022680916243372	0.20056622138942967	0.11350893842598332	-4.597294841955721	0.0036915362897452842	0.727886094873094	False	False	False	False
psvid_33096_sp|P60866|RS20_HUMAN	P60866	RS20_HUMAN	0.2564382338412834	0.10088489767299522	0.41199157000957154	0.06713317507340089	3.819843669853295	0.005355960943365004	0.6120621729922028	0.06770758884685737	26.256483149746288	0.011790234905335203	0.10858284811762492	0.07663651439565157	3.3461625422754606	0.015465720165107801	0.727886094873094	False	False	False	False
psvid_46749_sp|P14780|MMP9_HUMAN	P14780	MMP9_HUMAN	0.756121889243861	0.29536313587273655	1.2168806426149854	0.19885268177855783	3.8024223886800668	0.00548798474497679	0.6120621729922028	0.3730239349448064	22.788116149811252	0.04143576483544829	0.20355776780916096	0.19868199010825532	3.805689125782739	0.008888756960555267	0.727886094873094	False	False	False	False
psvid_88323_sp|O75380|NDUS6_HUMAN	O75380	NDUS6_HUMAN	0.4664652327776375	0.17944743091018284	0.7534830346450923	0.12387015808587121	3.7657595661924255	0.00577737753518459	0.6120621729922028	0.21977127073706865	24.717957549991915	0.01964795225523795	0.14017115343478467	0.12957305093409907	3.60001736020619	0.011343561390792773	0.727886094873094	False	False	False	False
psvid_107318_sp|Q9NYL4|FKB11_HUMAN	Q9NYL4	FKB11_HUMAN	-0.3908939234052822	-0.6354609795891784	-0.14632686722138602	0.10554941092499008	-3.703421174781122	0.006307679303086566	0.6311183569366059	0.18696914233893186	25.59260446111276	0.014335530573996065	0.11973107605795609	0.11600681033652151	-3.3695773745640185	0.015023592836302127	0.727886094873094	False	False	False	False
psvid_105195_sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	0.19717495371823102	0.06903453018975653	0.3253153772467055	0.05530240429822781	3.565395686142882	0.0076764342716325274	0.6980526944953085	0.0324438632797461	27.31132386620514	0.00929107176980192	0.0963902057773606	0.07064883110483879	2.790916008583847	0.03150042201688951	0.727886094873094	False	False	False	False
psvid_89618_sp|P61019|RAB2A_HUMAN	P61019	RAB2A_HUMAN	-0.30969192855858907	-0.5121853690808258	-0.10719848803635232	0.08739142424491407	-3.543733624144617	0.007918614556840984	0.6980526944953085	0.11605614841945279	25.198221755714087	0.01640626795925279	0.12808695468022022	0.08995410689088307	-3.4427769810916398	0.013728691300591298	0.727886094873094	False	False	False	False
psvid_90957_sp|Q99623|PHB2_HUMAN	Q99623	PHB2_HUMAN	-0.21516686629745418	-0.356991361873909	-0.07334237072099939	0.06120812915854344	-3.5153315295770833	0.008248561366919652	0.6980526944953085	0.08035181621221855	28.116991999435637	0.008142556921060261	0.09023611760852891	0.07962809413559084	-2.70214763562051	0.035433467238295845	0.727886094873094	False	False	False	False
psvid_89442_sp|Q8N1S5|S39AB_HUMAN	Q8N1S5	S39AB_HUMAN	0.38859021514034975	0.12871923108734679	0.6484611991933527	0.11215422760237677	3.4647843728016077	0.00887253069562363	0.6980526944953085	0.09979763305244595	23.273704104293316	0.03468351298283502	0.18623510137145205	0.0849435087440816	4.574689942595815	0.003780507182759313	0.727886094873094	False	False	False	False
psvid_57822_sp|P61224|RAP1B_HUMAN	P61224	RAP1B_HUMAN	0.24400859725727564	0.08065829287779461	0.4073589016367567	0.07049816386025315	3.46120500018934	0.008918580317764577	0.6980526944953085	0.11211551511273614	27.991284032013898	0.008291464737835364	0.09105748040570508	0.08869734181022966	2.751024915485501	0.0332066786052427	0.727886094873094	False	False	False	False
psvid_50176_sp|Q9UJS0|S2513_HUMAN	Q9UJS0	S2513_HUMAN	-0.2955850290383779	-0.4968619683615533	-0.09430808971520258	0.08686641083160329	-3.4027540243534466	0.009707628265037637	0.6980526944953085	0.1627351217485926	28.291550117161194	0.007951160494285996	0.08916927999196807	0.1064958560160483	-2.775554280664545	0.03214608011626319	0.727886094873094	False	False	False	False
psvid_165824_sp|P61960|UFM1_HUMAN	P61960	UFM1_HUMAN	0.601147543763326	0.19054796528177786	1.0117471222448742	0.17720515719087404	3.392381764125569	0.009855230824514916	0.6980526944953085	0.3383230569370535	23.616316233589988	0.030421568254059672	0.17441779798535376	0.1825120358189824	3.2937419226398377	0.016508266294203256	0.727886094873094	False	False	False	False
